rank,listing_id,addr,lat,lng,floor,deposit_만원,monthly_rent_만원,size_평,flpop_lunch,flpop_dinner,flpop_etc,dist_station,dist_bus_stop,cnt_crosswalk,is_road,cnt_academy,cnt_hospital,cnt_school,cnt_company,cnt_banapresso,cnt_high_cafe,cnt_low_cafe,cnt_etc_cafe,location_score,success_prob
472,552956,서울특별시 강남구 논현동,37.5173972021,127.0360251417,지하1층,7000.0,350.0,65.0,275094.25,298698.75,253435.3125,469.10269906643913,54.105754255203834,11,1,0,0,0,0,0,3,2,14,0.31303471049002857,0.5219315527183893
473,919584,서울특별시 강남구 논현동,37.5173805242619,127.036349549921,1층,5000.0,400.0,32.1,275094.25,298698.75,253435.3125,440.2392626448053,75.09451887861427,11,1,0,0,0,0,0,3,2,14,0.31098468374889204,0.5218050580782302
474,878446,서울특별시 강남구 논현동,37.5173805242619,127.036349549921,2층,5000.0,425.0,38.4,275094.25,298698.75,253435.3125,440.2392626448053,75.09451887861427,11,1,0,0,0,0,0,3,2,14,0.31098468374889204,0.5218050580782302
475,923358,서울특별시 강남구 논현동,37.5173805242619,127.036349549921,1층,5000.0,400.0,28.9,275094.25,298698.75,253435.3125,440.2392626448053,75.09451887861427,11,1,0,0,0,0,0,3,2,14,0.31098468374889204,0.5218050580782302
476,878287,서울특별시 강남구 논현동,37.5173805242619,127.036349549921,1층,5000.0,400.0,32.1,275094.25,298698.75,253435.3125,440.2392626448053,75.09451887861427,11,1,0,0,0,0,0,3,2,14,0.31098468374889204,0.5218050580782302
477,760382,서울특별시 강남구 신사동,37.5174151969,127.0212703132,5층,10000.0,520.0,31.0,373769.5,469697.75,332457.375,137.5419458991135,74.37488322105644,9,0,1,2,0,0,0,3,4,28,0.35489425205477154,0.5212788653500735
478,760388,서울특별시 강남구 신사동,37.5174151969,127.0212703132,지하3층,10000.0,400.0,44.0,373769.5,469697.75,332457.375,137.5419458991135,74.37488322105644,9,0,1,2,0,0,0,3,4,28,0.35489425205477154,0.5212788653500735
479,602039,서울특별시 강남구 논현동,37.5089722044,127.031876993,4층,300.0,480.0,21.5,318800.0,380357.25,434233.75,272.8204440317026,147.48969234891413,14,1,1,2,0,0,0,1,3,19,0.3721797611325484,0.5211769407378545
480,637420,서울특별시 강남구 논현동,37.5089722044,127.031876993,4층,2000.0,450.0,21.5,318800.0,380357.25,434233.75,272.8204440317026,147.48969234891413,14,1,1,2,0,0,0,1,3,19,0.3721797611325484,0.5211769407378545
481,533587,서울특별시 강남구 논현동,37.5089722044,127.031876993,3층,3000.0,310.0,32.0,318800.0,380357.25,434233.75,272.8204440317026,147.48969234891413,14,1,1,2,0,0,0,1,3,19,0.3721797611325484,0.5211769407378545
482,865472,서울특별시 강남구 논현동,37.5143970367,127.0288162452,1층,4000.0,475.0,34.4,378147.0,391751.0,381067.3125,236.04960464004574,99.65636330225703,12,0,0,1,0,0,0,1,1,15,0.30598139935283236,0.5203379817496722
483,818385,서울특별시 강남구 논현동,37.5156114975,127.0291922478,지하1층,6000.0,420.0,49.0,378147.0,391751.0,381067.3125,254.97340171909892,75.69409090910494,12,0,0,1,0,0,0,1,1,14,0.30878227818552806,0.5199619896635788
484,920943,서울특별시 강남구 논현동,37.5131571943,127.0290646093,4층,1817.0,139.0,17.8,378147.0,391751.0,381067.3125,242.8007373206056,85.59813858950683,10,0,0,1,0,0,0,1,1,14,0.3053020522262257,0.5199157002419302
485,920951,서울특별시 강남구 논현동,37.5131571943,127.0290646093,4층,2325.0,168.0,21.8,378147.0,391751.0,381067.3125,242.8007373206056,85.59813858950683,10,0,0,1,0,0,0,1,1,14,0.3053020522262257,0.5199157002419302
486,901539,서울특별시 강남구 논현동,37.5174316233,127.0287902642,2층,15000.0,1000.0,55.2,265091.5,267129.0,233949.25,429.5618822533639,88.71408542274824,13,1,0,1,0,0,0,1,2,16,0.31270550658302054,0.5194489398070454
487,918684,서울특별시 강남구 논현동,37.5158097082,127.0292330459,5층,4000.0,210.0,16.0,378147.0,391751.0,381067.3125,266.289062475293,82.86298436740623,11,0,0,1,0,0,0,1,1,15,0.3059255711481847,0.5193179765174726
488,920962,서울특별시 강남구 논현동,37.5158097082,127.0292330459,5층,4000.0,210.0,14.0,378147.0,391751.0,381067.3125,266.289062475293,82.86298436740623,11,0,0,1,0,0,0,1,1,15,0.3059255711481847,0.5193179765174726
489,923208,서울특별시 강남구 신사동,37.5187409893135,127.02380905512,지하1층,1500.0,105.0,15.0,373769.5,469697.75,332457.375,401.5935739721469,173.59115536761337,4,0,0,2,0,0,0,2,4,32,0.2991081298524581,0.5191308687631194
490,911582,서울특별시 강남구 신사동,37.517407905657,127.02172729931,10층,12000.0,1000.0,48.5,373769.5,469697.75,332457.375,164.887795678551,39.940077298089804,9,0,1,2,0,0,0,3,4,26,0.35862738043617126,0.5190318492148788
491,747480,서울특별시 강남구 신사동,37.5173250613,127.0214648467,5층,10000.0,520.0,31.6,373769.5,469697.75,332457.375,141.52002384743537,57.16123105653373,9,0,1,2,0,0,0,3,4,26,0.3569238148476944,0.5188727635287043
492,843162,서울특별시 강남구 논현동,37.5172586878,127.0285549172,지하1층,4000.0,400.0,50.5,265091.5,267129.0,233949.25,426.03708394876594,106.96779774119143,11,1,0,2,0,0,0,1,1,13,0.3137134336254655,0.5188603727589303
493,918005,서울특별시 강남구 신사동,37.5208991167,127.0269545089,1층,3000.0,200.0,9.0,265091.5,267129.0,233949.25,628.8023681005972,189.12529723350306,11,1,0,2,0,0,0,2,2,32,0.2975336061751733,0.5182006303301777
494,803707,서울특별시 서초구 반포동,37.5082536974,127.0217608385,1층,2500.0,110.0,10.0,207573.5,269048.0,346445.0625,327.0375951912416,96.4952884546828,11,0,0,2,0,0,0,4,3,30,0.29491063136061213,0.5179243338706135
495,925934,서울특별시 서초구 반포동,37.5082536974,127.0217608385,1층,2500.0,110.0,6.5,207573.5,269048.0,346445.0625,327.0375951912416,96.4952884546828,11,0,0,2,0,0,0,4,3,30,0.29491063136061213,0.5179243338706135
496,896656,서울특별시 강남구 논현동,37.5080091611,127.0346136446,2층,3500.0,300.0,34.6,319506.5,309264.5,303520.875,69.04888715286202,50.782990963960124,14,0,1,3,0,0,0,2,3,26,0.35280954075493637,0.5179032194029282
497,913520,서울특별시 강남구 논현동,37.5118841363,127.0322989914,5층,10000.0,620.0,82.0,378147.0,391751.0,381067.3125,268.23247052471964,51.51257357829949,7,0,0,2,0,0,0,0,4,16,0.32079023038869764,0.5178411359844929
498,923215,서울특별시 강남구 신사동,37.519003936,127.0245240463,4층,2000.0,200.0,20.0,373769.5,469697.75,332457.375,469.45041879921416,109.87922187185131,4,0,0,2,0,0,0,1,2,28,0.2989045272337915,0.5176236258120996
499,902021,서울특별시 강남구 신사동,37.519003936,127.0245240463,4층,3000.0,190.0,20.0,373769.5,469697.75,332457.375,469.45041879921416,109.87922187185131,4,0,0,2,0,0,0,1,2,28,0.2989045272337915,0.5176236258120996
500,871878,서울특별시 강남구 신사동,37.519003936,127.0245240463,지하1층,2000.0,250.0,35.0,373769.5,469697.75,332457.375,469.45041879921416,109.87922187185131,4,0,0,2,0,0,0,1,2,28,0.2989045272337915,0.5176236258120996
501,923216,서울특별시 강남구 신사동,37.519003936,127.0245240463,4층,2000.0,200.0,20.0,373769.5,469697.75,332457.375,469.45041879921416,109.87922187185131,4,0,0,2,0,0,0,1,2,28,0.2989045272337915,0.5176236258120996
502,916756,서울특별시 강남구 논현동,37.5077536363,127.033360364,5층,6000.0,370.0,42.0,319506.5,309264.5,303520.875,88.92332209601057,22.13210387141492,16,0,1,3,0,0,0,2,2,23,0.3560403147461991,0.5174492526536969
503,927198,서울특별시 강남구 논현동,37.5071280301888,127.030502378621,1층,3000.0,170.0,10.0,318800.0,380357.25,434233.75,337.71485486673936,104.31101123650336,8,0,0,1,0,0,0,1,0,20,0.29132359740911573,0.5172868023443166
504,916742,서울특별시 강남구 논현동,37.5079801551,127.0352017598,3층,8000.0,450.0,47.0,319506.5,309264.5,303520.875,100.7646238442999,16.721894249857534,18,0,1,2,0,0,0,1,3,28,0.35085654722229276,0.5156119574789917
505,915188,서울특별시 강남구 신사동,37.5209170577991,127.027298403771,4층,20000.0,220.0,35.0,265091.5,267129.0,233949.25,620.9708754719256,163.52050460302195,12,1,0,2,0,0,0,2,2,28,0.3021881397286086,0.5138408645285097
506,841867,서울특별시 강남구 논현동,37.512856634575,127.034376091972,1층,2000.0,180.0,8.0,138882.5,141915.5,142196.125,298.8810078450337,103.05085406269808,10,1,0,2,0,0,0,1,3,20,0.29680320262570736,0.513827484988129
507,924649,서울특별시 강남구 논현동,37.5081929009,127.0348354093,지하1층,3000.0,310.0,17.5,319506.5,309264.5,303520.875,96.3017676328901,48.05860091819545,16,0,1,3,0,0,0,1,4,29,0.3550554912344245,0.5135557208724865
508,910181,서울특별시 강남구 논현동,37.5081929009,127.0348354093,1층,2000.0,200.0,10.0,319506.5,309264.5,303520.875,96.3017676328901,48.05860091819545,16,0,1,3,0,0,0,1,4,29,0.3550554912344245,0.5135557208724865
509,481278,서울특별시 강남구 논현동,37.5081929009,127.0348354093,1층,3000.0,310.0,17.0,319506.5,309264.5,303520.875,96.3017676328901,48.05860091819545,16,0,1,3,0,0,0,1,4,29,0.3550554912344245,0.5135557208724865
510,793425,서울특별시 강남구 신사동,37.5192654242656,127.025296958729,7층,20000.0,1600.0,130.0,373769.5,469697.75,332457.375,541.911199189487,57.63388176438872,10,0,0,3,0,0,0,2,3,25,0.3236678634895949,0.5134927009471872
511,868236,서울특별시 강남구 신사동,37.5189607271162,127.024333993514,2층,5000.0,400.0,30.0,373769.5,469697.75,332457.375,453.1814050889295,126.31057025082163,4,0,0,2,0,0,0,1,2,27,0.2963664738633193,0.5134261560274578
512,868237,서울특별시 강남구 신사동,37.5189607271162,127.024333993514,3층,5000.0,290.0,21.4,373769.5,469697.75,332457.375,453.1814050889295,126.31057025082163,4,0,0,2,0,0,0,1,2,27,0.2963664738633193,0.5134261560274578
513,868238,서울특별시 강남구 신사동,37.5189607271162,127.024333993514,1층,23000.0,1500.0,108.4,373769.5,469697.75,332457.375,453.1814050889295,126.31057025082163,4,0,0,2,0,0,0,1,2,27,0.2963664738633193,0.5134261560274578
514,868234,서울특별시 강남구 신사동,37.5189607271162,127.024333993514,1층,8000.0,540.0,24.7,373769.5,469697.75,332457.375,453.1814050889295,126.31057025082163,4,0,0,2,0,0,0,1,2,27,0.2963664738633193,0.5134261560274578
515,868233,서울특별시 강남구 신사동,37.5189607271162,127.024333993514,지하1층,5000.0,270.0,32.2,373769.5,469697.75,332457.375,453.1814050889295,126.31057025082163,4,0,0,2,0,0,0,1,2,27,0.2963664738633193,0.5134261560274578
516,903846,서울특별시 강남구 논현동,37.5131196604,127.0346069558,2층,3000.0,290.0,42.6,138882.5,141915.5,142196.125,304.06814872271394,67.77328540014342,11,1,0,2,0,0,0,1,3,17,0.302921890919581,0.5125615774511875
517,910697,서울특별시 강남구 논현동,37.5127728556,127.023232566,1층,3000.0,185.0,16.0,30279.75,30063.25,30004.625,223.7843781371162,104.47048950319817,14,1,0,3,0,0,0,2,1,21,0.2844745752409044,0.5125528833938693
518,878557,서울특별시 강남구 신사동,37.5188815512777,127.023781951435,1층,8000.0,650.0,31.0,373769.5,469697.75,332457.375,409.91986980433325,175.14138092173044,4,0,0,2,0,0,0,2,4,30,0.2972407413105917,0.5113106112554342
519,912643,서울특별시 강남구 논현동,37.511783497779,127.031280981524,6층,7000.0,269.0,40.0,378147.0,391751.0,381067.3125,269.43474177069436,82.41095986732623,7,0,0,1,0,0,0,1,2,14,0.3022875175719668,0.5112579679733624
520,538432,서울특별시 강남구 논현동,37.511783497779,127.031280981524,2층,3700.0,199.0,24.0,378147.0,391751.0,381067.3125,269.43474177069436,82.41095986732623,7,0,0,1,0,0,0,1,2,14,0.3022875175719668,0.5112579679733624
521,912640,서울특별시 강남구 논현동,37.511783497779,127.031280981524,8층,6500.0,297.0,42.3,378147.0,391751.0,381067.3125,269.43474177069436,82.41095986732623,7,0,0,1,0,0,0,1,2,14,0.3022875175719668,0.5112579679733624
522,912645,서울특별시 강남구 논현동,37.511783497779,127.031280981524,4층,9300.0,362.0,51.7,378147.0,391751.0,381067.3125,269.43474177069436,82.41095986732623,7,0,0,1,0,0,0,1,2,14,0.3022875175719668,0.5112579679733624
523,533717,서울특별시 강남구 논현동,37.5080131753,127.0331840409,지하2층,10000.0,500.0,104.0,319506.5,309264.5,303520.875,116.29093500586728,17.130145452336247,16,0,1,3,0,0,0,2,2,22,0.354626173660756,0.5108911243660839
524,919751,서울특별시 강남구 논현동,37.5089239691,127.0366453982,3층,3000.0,280.0,30.0,319506.5,309264.5,303520.875,266.2262653588256,76.23741748330283,16,1,1,1,0,0,0,2,5,20,0.3674781113058646,0.5103648606286965
525,903284,서울특별시 강남구 신사동,37.5186111861,127.0240985952,4층,2000.0,250.0,26.0,373769.5,469697.75,332457.375,413.1133002658494,150.39706334175904,4,0,0,2,0,0,0,2,3,26,0.29795036472117054,0.5101012785463268
526,918923,서울특별시 강남구 신사동,37.5186111861,127.0240985952,4층,1500.0,150.0,15.0,373769.5,469697.75,332457.375,413.1133002658494,150.39706334175904,4,0,0,2,0,0,0,2,3,26,0.29795036472117054,0.5101012785463268
527,918049,서울특별시 강남구 신사동,37.5186111861,127.0240985952,4층,1000.0,170.0,14.8,373769.5,469697.75,332457.375,413.1133002658494,150.39706334175904,4,0,0,2,0,0,0,2,3,26,0.29795036472117054,0.5101012785463268
528,915660,서울특별시 강남구 논현동,37.5173560485,127.0283377719,1층,3000.0,250.0,20.0,265091.5,267129.0,233949.25,446.4085771831329,99.39879074352469,13,1,0,1,0,0,0,1,1,13,0.3061844550922623,0.5100498040528051
529,915254,서울특별시 강남구 논현동,37.5173560485,127.0283377719,1층,3000.0,250.0,20.3,265091.5,267129.0,233949.25,446.4085771831329,99.39879074352469,13,1,0,1,0,0,0,1,1,13,0.3061844550922623,0.5100498040528051
530,878449,서울특별시 강남구 논현동,37.5112423869,127.0331447521,1층,4500.0,285.0,24.0,187742.25,204765.25,252216.625,361.2877540307685,94.83037877092262,5,1,0,2,0,0,0,0,5,18,0.3087892027387625,0.5096982142413577
531,921415,서울특별시 강남구 논현동,37.5165397002567,127.025337212316,1층,70000.0,7000.0,354.8,568765.0,648546.5,510767.5,445.076166350118,231.60764847857558,4,0,0,2,0,0,0,0,2,14,0.31985655026353443,0.5095123903958884
532,843562,서울특별시 강남구 논현동,37.5095988361,127.0335647726,지하2층,1000.0,160.0,4.0,319506.5,309264.5,303520.875,247.42259426590124,124.4879538573211,14,1,1,2,0,0,0,0,4,21,0.36149236868415685,0.5094636035557576
533,911564,서울특별시 강남구 논현동,37.5095988361,127.0335647726,지하1층,1000.0,150.0,5.0,319506.5,309264.5,303520.875,247.42259426590124,124.4879538573211,14,1,1,2,0,0,0,0,4,21,0.36149236868415685,0.5094636035557576
534,843691,서울특별시 강남구 역삼동,37.5065209407,127.0337850694,1층,10000.0,300.0,12.3,319506.5,309264.5,303520.875,111.80619185114196,70.22835389806278,18,0,1,2,0,0,0,2,2,28,0.340161750828298,0.5093386487190534
535,923701,서울특별시 강남구 논현동,37.5180637903,127.0365277011,2층,3000.0,210.0,14.3,275094.25,298698.75,253435.3125,434.8803275579673,140.0518890375479,8,1,0,0,0,0,0,2,2,16,0.2941279563848298,0.5092746710420794
536,863240,서울특별시 강남구 논현동,37.5180637903,127.0365277011,2층,3000.0,250.0,14.0,275094.25,298698.75,253435.3125,434.8803275579673,140.0518890375479,8,1,0,0,0,0,0,2,2,16,0.2941279563848298,0.5092746710420794
537,909689,서울특별시 강남구 신사동,37.5187516673,127.0244651424,지하1층,3000.0,290.0,55.0,373769.5,469697.75,332457.375,448.6767093300065,115.59543090344941,4,0,0,2,0,0,0,1,3,26,0.30004841864303555,0.5087154246955365
538,907318,서울특별시 강남구 신사동,37.5189678315501,127.02483171607,4층,1000.0,140.0,18.0,373769.5,469697.75,332457.375,489.10525108772345,82.29145019105506,7,0,0,2,0,0,0,1,2,24,0.30447148805204627,0.5086540308980102
539,799151,서울특별시 강남구 신사동,37.5189678315501,127.02483171607,1층,1500.0,140.0,8.0,373769.5,469697.75,332457.375,489.10525108772345,82.29145019105506,7,0,0,2,0,0,0,1,2,24,0.30447148805204627,0.5086540308980102
540,844279,서울특별시 강남구 신사동,37.5188813684,127.0246733221,1층,5000.0,350.0,16.8,373769.5,469697.75,332457.375,472.07927535123616,95.99486630534119,5,0,0,2,0,0,0,1,2,24,0.3005947331444318,0.5085194067970257
541,926433,서울특별시 강남구 신사동,37.519122825,127.0247322232,3층,5000.0,400.0,41.6,373769.5,469697.75,332457.375,492.15138008864204,94.15005708389229,6,0,0,2,0,0,0,1,2,25,0.30128134454359906,0.508301036497505
542,925509,서울특별시 강남구 신사동,37.519122825,127.0247322232,3층,5000.0,400.0,41.4,373769.5,469697.75,332457.375,492.15138008864204,94.15005708389229,6,0,0,2,0,0,0,1,2,25,0.30128134454359906,0.508301036497505
543,865910,서울특별시 강남구 신사동,37.519122825,127.0247322232,지하1층,5000.0,440.0,60.0,373769.5,469697.75,332457.375,492.15138008864204,94.15005708389229,6,0,0,2,0,0,0,1,2,25,0.30128134454359906,0.508301036497505
544,912635,서울특별시 강남구 논현동,37.5081677591,127.0345413326,2층,3000.0,200.0,27.8,319506.5,309264.5,303520.875,83.34666399141199,64.86472691026512,14,0,1,3,0,0,0,1,3,26,0.3469867001631596,0.5081436463081026
545,867804,서울특별시 강남구 신사동,37.5186512693532,127.021840777575,1층,10000.0,600.0,35.0,373769.5,469697.75,332457.375,280.58897565739085,137.72217032698848,3,0,1,2,0,0,0,3,4,37,0.3302085288092855,0.5081256540169696
546,878668,서울특별시 강남구 신사동,37.5180012026957,127.022756947141,지하1층,5000.0,510.0,64.0,373769.5,469697.75,332457.375,277.2842292782137,80.94300371747957,2,0,1,2,0,0,0,3,4,32,0.33761920149645747,0.5079739304556223
547,924142,서울특별시 서초구 반포동,37.5071833819437,127.02133074604,지하1층,1500.0,110.0,16.4,155131.25,202607.0,248533.1875,446.6602853664893,151.1421730363023,10,1,0,1,0,0,0,4,3,23,0.2916636547829896,0.5076616629407774
548,840320,서울특별시 서초구 반포동,37.5071833819437,127.02133074604,지하1층,1000.0,90.0,20.5,155131.25,202607.0,248533.1875,446.6602853664893,151.1421730363023,10,1,0,1,0,0,0,4,3,23,0.2916636547829896,0.5076616629407774
549,879055,서울특별시 강남구 신사동,37.5186868370468,127.024261509172,지하1층,5000.0,450.0,80.0,373769.5,469697.75,332457.375,429.7611001419248,134.58371921267246,4,0,0,2,0,0,0,1,3,26,0.29770108394118255,0.5073350543725971
550,924085,서울특별시 강남구 논현동,37.5122195993519,127.03122234734,1층,50000.0,2950.0,184.0,378147.0,391751.0,381067.3125,221.57762646772832,116.41666183287315,8,0,0,0,0,0,0,1,2,15,0.29074781600838645,0.5072583515523466
551,910990,서울특별시 강남구 논현동,37.5122195993519,127.03122234734,2층,40000.0,2685.0,188.0,378147.0,391751.0,381067.3125,221.57762646772832,116.41666183287315,8,0,0,0,0,0,0,1,2,15,0.29074781600838645,0.5072583515523466
552,923992,서울특별시 강남구 논현동,37.5166061885731,127.029260504108,2층,1000.0,100.0,10.0,378147.0,391751.0,381067.3125,330.5047214417641,151.2851399538476,8,0,0,1,0,0,0,2,1,19,0.2889268061195449,0.5071826439093373
553,857887,서울특별시 강남구 신사동,37.5192669274,127.0250082803,1층,5000.0,370.0,28.3,373769.5,469697.75,332457.375,521.3468439969041,77.9360823095609,7,0,0,2,0,0,0,1,2,25,0.30359964149020163,0.5070516698103386
